1.673402, ms, false
1.633377, ms, false
921.817, µs, false
1.657448, ms, false
1.415878, ms, false
12.082, µs, true
1.526532, ms, false
1.532511, ms, false
15.975, µs, true
1.696388, ms, false
2.189875, ms, false
12.661, µs, true
1.710309, ms, false
1.711228, ms, false
14.212, µs, true
1.488582, ms, false
1.252945, ms, false
1.440887, ms, false
1.466626, ms, false
1.702789, ms, false
1.344735, ms, false
1.09445, ms, false
1.456712, ms, false
23.677, µs, true
1.366389, ms, false
14.581, µs, true
1.307765, ms, false
16.809, µs, true
1.376682, ms, false
1.484545, ms, false
14.144, µs, true
15.292, µs, true
1.531013, ms, false
1.380461, ms, false
1.654671, ms, false
12.887, µs, true
1.399137, ms, false
1.302971, ms, false
1.442401, ms, false
1.484835, ms, false
13.232, µs, true
1.200014, ms, false
1.49079, ms, false
1.468584, ms, false
1.534988, ms, false
1.50263, ms, false
1.670855, ms, false
1.491746, ms, false
1.441145, ms, false
1.44923, ms, false
1.200561, ms, false
1.210429, ms, false
13.468, µs, true
1.714768, ms, false
1.444664, ms, false
1.442379, ms, false
1.615191, ms, false
1.53416, ms, false
1.539967, ms, false
1.429608, ms, false
1.490956, ms, false
1.659017, ms, false
1.407826, ms, false
1.432549, ms, false
1.990062, ms, false
1.40846, ms, false
1.308269, ms, false
1.282227, ms, false
1.229947, ms, false
1.572519, ms, false
1.708954, ms, false
1.343194, ms, false
1.371289, ms, false
1.534728, ms, false
1.690529, ms, false
1.422068, ms, false
1.351265, ms, false
1.297244, ms, false
1.249193, ms, false
1.398549, ms, false
1.574041, ms, false
13.54, µs, true
1.417867, ms, false
1.478525, ms, false
1.269762, ms, false
1.117404, ms, false
1.661418, ms, false
14.668, µs, true
1.660239, ms, false
1.054728, ms, false
1.349625, ms, false
1.668701, ms, false
1.407042, ms, false
1.26326, ms, false
1.397375, ms, false
1.204088, ms, false
1.188253, ms, false
1.325866, ms, false
1.146186, ms, false
1.269498, ms, false
1.180571, ms, false
29.565, µs, true
34.563, µs, true
1.351348, ms, false
1.157592, ms, false
1.679944, ms, false
1.316592, ms, false
1.736018, ms, false
1.22386, ms, false
1.446641, ms, false
12.963, µs, true
1.312501, ms, false
1.687335, ms, false
1.328324, ms, false
15.441, µs, true
1.652121, ms, false
1.55746, ms, false
1.382298, ms, false
744.875, µs, false
1.709048, ms, false
701.347, µs, false
12.742, µs, true
14.669, µs, true
1.336133, ms, false
1.379582, ms, false
1.699463, ms, false
13.589, µs, true
1.774371, ms, false
1.331661, ms, false
1.463389, ms, false
13.427, µs, true
1.344651, ms, false
1.620947, ms, false
1.662205, ms, false
1.700644, ms, false
1.168878, ms, false
1.578631, ms, false
2.979704, ms, false
1.992166, ms, false
1.586863, ms, false
1.363083, ms, false
1.608015, ms, false
1.333142, ms, false
17.124, µs, true
1.257962, ms, false
1.526053, ms, false
1.817718, ms, false
1.004747, ms, false
1.471784, ms, false
1.595664, ms, false
1.410604, ms, false
15.202, µs, true
1.528967, ms, false
1.737965, ms, false
1.898593, ms, false
13.656, µs, true
1.476232, ms, false
1.422143, ms, false
1.278715, ms, false
1.235191, ms, false
1.58401, ms, false
1.357782, ms, false
1.278301, ms, false
1.312757, ms, false
1.439187, ms, false
1.38884, ms, false
1.660296, ms, false
2.238562, ms, false
1.38439, ms, false
13.177, µs, true
1.345113, ms, false
1.228922, ms, false
1.200089, ms, false
16.267, µs, true
1.632534, ms, false
1.448262, ms, false
778.364, µs, false
14.882, µs, true
1.709506, ms, false
1.57455, ms, false
14.173, µs, true
1.774042, ms, false
1.539536, ms, false
1.237634, ms, false
2.100881, ms, false
1.565282, ms, false
1.530393, ms, false
933.373, µs, false
1.344395, ms, false
1.39616, ms, false
1.359331, ms, false
2.015788, ms, false
1.570983, ms, false
1.377526, ms, false
1.244317, ms, false
1.978248, ms, false
1.362367, ms, false
804.966, µs, false
1.443324, ms, false
1.485514, ms, false
1.467415, ms, false
1.494002, ms, false
1.595881, ms, false
672.367, µs, false
2.024852, ms, false
693.111, µs, false
1.531615, ms, false
1.567164, ms, false
1.409209, ms, false
1.659773, ms, false
1.770224, ms, false
1.323423, ms, false
700.266, µs, false
1.46346, ms, false
1.304404, ms, false
1.169308, ms, false
1.448945, ms, false
3.062733, ms, false
1.607278, ms, false
1.685244, ms, false
1.487299, ms, false
1.611197, ms, false
1.356384, ms, false
1.195274, ms, false
961.769, µs, false
1.17197, ms, false
1.168657, ms, false
951.786, µs, false
1.228869, ms, false
1.202615, ms, false
1.389798, ms, false
1.661103, ms, false
1.286474, ms, false
1.256262, ms, false
1.59664, ms, false
1.566765, ms, false
1.765911, ms, false
1.935184, ms, false
1.573368, ms, false
1.531114, ms, false
1.338749, ms, false
1.819656, ms, false
696.998, µs, false
1.631137, ms, false
1.42935, ms, false
1.359876, ms, false
1.647655, ms, false
1.455939, ms, false
1.383104, ms, false
1.55969, ms, false
1.390393, ms, false
1.482492, ms, false
946.355, µs, false
1.601248, ms, false
1.255382, ms, false
2.038561, ms, false
1.211753, ms, false
725.205, µs, false
1.347277, ms, false
1.337201, ms, false
14.424, µs, true
1.425458, ms, false
1.43482, ms, false
1.16316, ms, false
1.275973, ms, false
16.538, µs, true
1.182548, ms, false
1.898453, ms, false
1.335509, ms, false
1.327915, ms, false
1.776453, ms, false
1.840277, ms, false
1.642066, ms, false
1.121245, ms, false
1.205701, ms, false
1.370519, ms, false
1.756901, ms, false
1.560942, ms, false
1.625246, ms, false
1.671414, ms, false
1.718294, ms, false
1.578733, ms, false
1.613101, ms, false
1.401895, ms, false
3.142672, ms, false
1.603961, ms, false
1.262642, ms, false
1.962185, ms, false
1.226673, ms, false
930.444, µs, false
1.275809, ms, false
1.385395, ms, false
1.3792, ms, false
1.403264, ms, false
1.730142, ms, false
1.241557, ms, false
1.425611, ms, false
1.162008, ms, false
1.477677,ms, false 
